评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
62278,1378,李英奇,2017-11-24 02:12:35,3,3,0,不是这个老师上的，说说这门课吧。都是校医院的医生们来上的。老师们很温和，上的内容也比较接地气比较实用。但也确实比较无趣，上课大部分同学都在水课，我自己也有时听有时水。上课有小小的练习题但可以查百度翻书，基本写多一点都给满分的(我瞄了一眼老师的记分册)。几乎每次都以不同形式点名。从来没有作业。考试开卷，但有难度，有些没上过书上也没有的知识。医疗卫生方面的节日和主题确实要关注，简答题答得清晰认真一点。同拿了4.2，对这门课印象就还不错。但也有些同学反映给分很玄……
64519,1378,李英奇,2017-12-25 01:26:38,2,3,1,事情是这样的，有的学生上课很水但运气很好绩点上了4，于是大加推荐这门神课；有的学生跟风来上了这门神课，付出了努力绩点却不到3.5。当然，我属于后者，反思如下：既然愿意付出努力，又何必心怀侥幸来上这门水课呢？归根结底问题在于自己。
65193,1378,李英奇,2017-12-30 12:19:38,1,1,0,给分奇差，被正太的3.3，考前认真复习了，可是考很多和课本无关的东西，同桌医学生上课不用听也懂
67751,1378,李英奇,2018-01-22 06:31:23,0,0,0,这门课对喜欢医学的来说还是挺有意思的，如果不感兴趣就会比较水。绩点跟大家说的一样，主要取决于考试。
71513,1378,李英奇,2018-01-28 14:23:14,0,0,0,秋学期上的，水过，前几节正常点名，但后面突然不点名或写题目点名。推荐买二手书，有前人的智慧，虽然考试出了很多书上没有的，节日千万要记。
73223,1378,李英奇,2018-02-01 07:56:22,0,2,2,水课，后悔听学长说的选了这门课。关键还是考试。不仅要关注节日，还要抄一些有关医疗的时事，政策的原文。比如健康中国，十九大，红十字会什么的。虽然是满绩（感觉会被骂死→_→），但是太水了，学到的东西不多，还是不建议选。
73232,1378,李英奇,2018-02-01 08:18:30,0,0,0,建议没有生物基础的文科生千万别选！！！我考前认真复习了一两天，书上抄满了笔记，最后只有3.3。不想吐槽什么，只是劝告还没上过的文科生，这门课绩点确实不好看。
73243,1378,李英奇,2018-02-01 08:31:00,3,4,1,这门课主要看后面的考试 开卷考\n\n考的内容跟教的没有关系\n\n大家千万不要为了考试而研究各种病的病理等知识 也不要过多地去看老师的ppt 里面考到的内容很少\n\n主要考的是书上的一些内容『找到就可以』以及【戳重点】组织节日宗旨红十字精神健康中国等偏文科的医学知识\n\n有条件的话 尽量去借之前的学过这门课的同学的书 里面有前人的智慧【比如各种节日 红十字组织的知识】 这样子考试就不用自己上网搜索准备了\n\n给分还是比较好的 我没怎么听课也满绩了
73279,1378,李英奇,2018-02-01 09:16:20,0,0,0,好想向老师要试卷来看看？！莫名其妙3.3！？！？
73312,1378,李英奇,2018-02-01 09:59:47,0,0,0,给分并不好啊
73418,1378,李英奇,2018-02-01 14:17:34,-2,1,3,平时沒什么东西要做，就一个开卷考，给分算很好了因为很水，也不用怎么复习会翻书就好了
73510,1378,李英奇,2018-02-02 00:31:15,-1,0,1,听说事少给分好才选…开卷考考了一堆书上没有的什么十九大…但感觉其他书上有的豆填出来了…平时点名都在…结果最后3.3…问了下课友成绩都得多好我就……hhh
86420,1378,李英奇,2018-09-15 17:49:36,0,0,0,课程大都是应用知识，挺好的，老师也很温和，只要上课认真，好好听讲，认真准备考试资料，好好考试，唯一一门满鸡
89082,1378,李英奇,2018-11-15 08:57:46,0,1,1,平常上课都去，签到题也都有好好写。考试好好准备，记了好多笔记，最后3.3？？？（一起的同学满了，好多次迟到还是我帮他占的座位，谜之给分，随机给的分吧）努力不一定有回报，不推荐选。觉得运气好的可以尝试。
90680,1378,李英奇,2018-11-25 07:50:34,1,1,0,可以认真听课，收获会很多，也可以水，每节课都要签到。考试做好准备，查一下一些特殊的医学知识，答卷写多点。各位加油我圆满了(・ω・)ノ
129269,7799,杨仁志,2021-01-03 04:37:52,1,2,1,挺好的，事少给分好，只有两次课上写小作业（很简单的问题 比如什么 写出家中贮藏事物的常见方法）交上去作为点名。认真听也可以学到一些基础知识拿来养生哈哈哈。期末开卷也不是很难，带书进去翻就行了。最后一次课老师还会拿听诊器什么的让我们实际体验一下。以及模拟实操心肺复苏。上课也可以干自己的事情，老师不会说什么。最后出分了一群人在钉钉群里谢谢老师(ง •̀_•́)ง
135576,7799,杨仁志,2021-05-15 04:01:44,0,0,0,大洪水课
135577,7799,杨仁志,2021-05-15 04:01:43,0,0,0,大洪水课
